时间,商品名称,库存变化,单笔销量
2026-04-03 20:14:51,旧,初始库存：10000,0
2026-04-03 21:28:15,旧,初始库存：10000,0
2026-04-03 21:46:33,旧,10000->9998,2
2026-04-03 21:50:39,旧,9998->9997,1
2026-04-03 22:03:13,旧,9997->9993,4
2026-04-03 22:34:08,旧,9993->9997,-4
2026-04-03 23:23:51,旧,初始库存：9997,0
